QueryA;QueryB;Boomerang_res;Boomerang_time(ms);Boomerang_timeout;Sridharan_res;Sridharan_time(ms);Sridharan_timeout;Dacong_res;Dacong_time(ms);Dacong_timeout
BackwardQuery: (<antlr.ANTLRLexer: void mTOKEN_REF(boolean)> r0._returnToken = r6,r0 (ANTLRLexer.mTOKEN_REF));BackwardQuery: (<antlr.ANTLRLexer: antlr.Token nextToken()> $r3 = r0._returnToken,r0 (ANTLRLexer.nextToken));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<antlr.ANTLRParser: antlr.collections.impl.BitSet charSet()> $i0 = $r1.guessing,$r1 (ANTLRParser.charSet));BackwardQuery: (<antlr.ANTLRParser: void classDef()> $r9.guessing = $i16,$r9 (ANTLRParser.classDef));true;-1;true;true;251;false;true;1;false
BackwardQuery: (<antlr.MakeGrammar: void optionalSubRule()> $r3 = r0.grammar,r0 (MakeGrammar.optionalSubRule));BackwardQuery: (<antlr.DefineGrammarSymbols: void reset()> r0.grammar = varReplacer2407,r0 (DefineGrammarSymbols.reset));true;-1;true;true;246;false;true;956;false
BackwardQuery: (<antlr.preprocessor.PreprocessorLexer: void mCHAR_LITERAL(boolean)> r0._returnToken = r9,r0 (PreprocessorLexer.mCHAR_LITERAL));BackwardQuery: (<antlr.CharScanner: void <init>()> r0._returnToken = varReplacer1661,r0 (CharScanner.<init>));true;-1;true;true;-1;true;true;-1;true
BackwardQuery: (<antlr.ANTLRLexer: void mRANGE(boolean)> r0._returnToken = r6,r0 (ANTLRLexer.mRANGE));BackwardQuery: (<antlr.ANTLRLexer: void mSTRING_LITERAL(boolean)> r0._returnToken = r7,r0 (ANTLRLexer.mSTRING_LITERAL));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<antlr.ANTLRLexer: void mLPAREN(boolean)> r0._returnToken = r6,r0 (ANTLRLexer.mLPAREN));BackwardQuery: (<antlr.ANTLRLexer: void mARG_ACTION(boolean)> r0._returnToken = r8,r0 (ANTLRLexer.mARG_ACTION));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<antlr.MakeGrammar: void oneOrMoreSubRule()> $r13.block = r1,$r13 (MakeGrammar.oneOrMoreSubRule));BackwardQuery: (<antlr.MakeGrammar: void zeroOrMoreSubRule()> $r4 = $r3.block,$r3 (MakeGrammar.zeroOrMoreSubRule));true;-1;true;true;-1;true;true;8;false
BackwardQuery: (<antlr.DefineGrammarSymbols: void reset()> r0.grammar = varReplacer2407,r0 (DefineGrammarSymbols.reset));BackwardQuery: (<antlr.MakeGrammar: void defineRuleName(antlr.Token,java.lang.String,boolean,java.lang.String)> $r17 = r0.grammar,r0 (MakeGrammar.defineRuleName));true;-1;true;true;257;false;true;26;false
BackwardQuery: (<antlr.MakeGrammar: void oneOrMoreSubRule()> $r13.block = r1,$r13 (MakeGrammar.oneOrMoreSubRule));BackwardQuery: (<antlr.MakeGrammar: void oneOrMoreSubRule()> $r22 = $r21.block,$r21 (MakeGrammar.oneOrMoreSubRule));true;-1;true;true;-1;true;true;8;false
BackwardQuery: (<antlr.ANTLRLexer: antlr.Token nextToken()> r0._returnToken = $r6,r0 (ANTLRLexer.nextToken));BackwardQuery: (<antlr.ANTLRLexer: void mCOLON(boolean)> r0._returnToken = r6,r0 (ANTLRLexer.mCOLON));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<antlr.DefineGrammarSymbols: void <init>(antlr.Tool,java.lang.String[],antlr.LLkAnalyzer)> r0.tokenManagers = $r5,r0 (DefineGrammarSymbols.<init>));BackwardQuery: (<antlr.DefineGrammarSymbols: void endOptions()> $r118 = r0.tokenManagers,r0 (DefineGrammarSymbols.endOptions));true;-1;true;true;241;false;true;0;false
BackwardQuery: (<antlr.Grammar: void <init>(java.lang.String,antlr.Tool,java.lang.String)> r0.exportVocab = varReplacer2381,r0 (Grammar.<init>));BackwardQuery: (<antlr.DefineGrammarSymbols: void endOptions()> $r13 = $r12.exportVocab,$r12 (DefineGrammarSymbols.endOptions));true;-1;true;true;354;false;true;1;false
BackwardQuery: (<antlr.preprocessor.PreprocessorLexer: void mID_OR_KEYWORD(boolean)> r0._returnToken = r15,r0 (PreprocessorLexer.mID_OR_KEYWORD));BackwardQuery: (<antlr.preprocessor.PreprocessorLexer: void mASSIGN_RHS(boolean)> r0._returnToken = r9,r0 (PreprocessorLexer.mASSIGN_RHS));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<antlr.ANTLRLexer: void mCHAR_LITERAL(boolean)> r0._returnToken = r9,r0 (ANTLRLexer.mCHAR_LITERAL));BackwardQuery: (<antlr.ANTLRLexer: void mCLOSE_ELEMENT_OPTION(boolean)> r0._returnToken = r6,r0 (ANTLRLexer.mCLOSE_ELEMENT_OPTION));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<antlr.ANTLRParser: void classDef()> $r2.guessing = $i4,$r2 (ANTLRParser.classDef));BackwardQuery: (<antlr.ANTLRParser: antlr.Token qualifiedID()> $i1 = $r4.guessing,$r4 (ANTLRParser.qualifiedID));true;-1;true;true;248;false;true;4;false
BackwardQuery: (<antlr.PreservingFileWriter: void close()> $r21 = r0.tmp_file,r0 (PreservingFileWriter.close));BackwardQuery: (<antlr.PreservingFileWriter: void <init>(java.lang.String)> r0.tmp_file = $r10,r0 (PreservingFileWriter.<init>));false;7;false;true;218;false;true;4;false
BackwardQuery: (<antlr.GrammarElement: int getLine()> $i0 = r0.line,r0 (GrammarElement.getLine));BackwardQuery: (<antlr.GrammarElement: void <init>(antlr.Grammar)> r0.line = varReplacer2169,r0 (GrammarElement.<init>));true;-1;true;true;-1;true;true;3;false
BackwardQuery: (<antlr.ANTLRParser: void classDef()> $r8.guessing = $i14,$r8 (ANTLRParser.classDef));BackwardQuery: (<antlr.ANTLRParser: void terminal(antlr.Token)> $i10 = $r24.guessing,$r24 (ANTLRParser.terminal));true;-1;true;true;247;false;true;3;false
BackwardQuery: (<antlr.DefineGrammarSymbols: void endOptions()> $r138 = $r137.importVocab,$r137 (DefineGrammarSymbols.endOptions));BackwardQuery: (<antlr.DefineGrammarSymbols: void setGrammarOption(antlr.Token,antlr.Token)> $r13.importVocab = $r14,$r13 (DefineGrammarSymbols.setGrammarOption));true;-1;true;true;526;false;true;0;false
BackwardQuery: (<antlr.MakeGrammar: void endSubRule()> $r25 = r0.grammar,r0 (MakeGrammar.endSubRule));BackwardQuery: (<antlr.DefineGrammarSymbols: void startLexer(java.lang.String,antlr.Token,java.lang.String,java.lang.String)> r0.grammar = r6,r0 (DefineGrammarSymbols.startLexer));false;0;false;true;251;false;true;575;false
BackwardQuery: (<antlr.MakeGrammar: void endTree()> $r4 = r1.block,r1 (MakeGrammar.endTree));BackwardQuery: (<antlr.MakeGrammar: void beginTree(antlr.Token)> $r5.block = $r6,$r5 (MakeGrammar.beginTree));true;-1;true;true;-1;true;true;1;false
BackwardQuery: (<antlr.ANTLRTokdefLexer: void mASSIGN(boolean)> r0._returnToken = r6,r0 (ANTLRTokdefLexer.mASSIGN));BackwardQuery: (<antlr.ANTLRTokdefLexer: antlr.Token nextToken()> $r2 = r0._returnToken,r0 (ANTLRTokdefLexer.nextToken));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<antlr.ANTLRLexer: void mRCURLY(boolean)> r0._returnToken = r6,r0 (ANTLRLexer.mRCURLY));BackwardQuery: (<antlr.ANTLRLexer: antlr.Token nextToken()> r0._returnToken = $r6,r0 (ANTLRLexer.nextToken));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<antlr.DefineGrammarSymbols: void <init>(antlr.Tool,java.lang.String[],antlr.LLkAnalyzer)> r0.tokenManagers = $r5,r0 (DefineGrammarSymbols.<init>));BackwardQuery: (<antlr.DefineGrammarSymbols: void endOptions()> $r74 = r0.tokenManagers,r0 (DefineGrammarSymbols.endOptions));true;-1;true;true;232;false;true;0;false
BackwardQuery: (<antlr.MakeGrammar: void setBlock(antlr.AlternativeBlock,antlr.AlternativeBlock)> $r4 = r1.label,r1 (MakeGrammar.setBlock));BackwardQuery: (<antlr.AlternativeBlock: void setLabel(java.lang.String)> r0.label = r1,r0 (AlternativeBlock.setLabel));true;-1;true;true;-1;true;true;12;false
BackwardQuery: (<antlr.DefineGrammarSymbols: void endOptions()> $r137 = r0.grammar,r0 (DefineGrammarSymbols.endOptions));BackwardQuery: (<antlr.DefineGrammarSymbols: void startTreeWalker(java.lang.String,antlr.Token,java.lang.String,java.lang.String)> r0.grammar = $r7,r0 (DefineGrammarSymbols.startTreeWalker));true;-1;true;true;248;false;true;0;false
BackwardQuery: (<antlr.RuleBlock: void setOption(antlr.Token,antlr.Token)> $r19 = r0.grammar,r0 (RuleBlock.setOption));BackwardQuery: (<antlr.GrammarElement: void <init>(antlr.Grammar)> r0.grammar = r1,r0 (GrammarElement.<init>));true;-1;true;true;-1;true;true;15;false
BackwardQuery: (<antlr.ParserSharedInputState: void <init>()> r0.guessing = varReplacer1577,r0 (ParserSharedInputState.<init>));BackwardQuery: (<antlr.ANTLRParser: void alternative()> $i4 = $r11.guessing,$r11 (ANTLRParser.alternative));true;-1;true;true;256;false;true;0;false
BackwardQuery: (<antlr.ParserSharedInputState: void <init>()> r0.guessing = varReplacer1577,r0 (ParserSharedInputState.<init>));BackwardQuery: (<antlr.ANTLRParser: void parserSpec(java.lang.String)> $i6 = $r5.guessing,$r5 (ANTLRParser.parserSpec));true;-1;true;true;296;false;true;0;false
BackwardQuery: (<antlr.MakeGrammar: void oneOrMoreSubRule()> $r13.block = r1,$r13 (MakeGrammar.oneOrMoreSubRule));BackwardQuery: (<antlr.MakeGrammar: void synPred()> $r22 = $r21.block,$r21 (MakeGrammar.synPred));true;-1;true;true;-1;true;true;8;false
BackwardQuery: (<antlr.DefineGrammarSymbols: void startTreeWalker(java.lang.String,antlr.Token,java.lang.String,java.lang.String)> r0.grammar = $r7,r0 (DefineGrammarSymbols.startTreeWalker));BackwardQuery: (<antlr.MakeGrammar: void synPred()> $r6 = r0.grammar,r0 (MakeGrammar.synPred));true;-1;true;true;266;false;true;9;false
BackwardQuery: (<antlr.DefineGrammarSymbols: void endOptions()> $r70 = r0.grammar,r0 (DefineGrammarSymbols.endOptions));BackwardQuery: (<antlr.DefineGrammarSymbols: void startTreeWalker(java.lang.String,antlr.Token,java.lang.String,java.lang.String)> r0.grammar = $r7,r0 (DefineGrammarSymbols.startTreeWalker));true;-1;true;true;263;false;true;0;false
BackwardQuery: (<antlr.CharQueue: char elementAt(int)> $i2 = r0.sizeLessOne,r0 (CharQueue.elementAt));BackwardQuery: (<antlr.CharQueue: void expand()> r0.sizeLessOne = $i4,r0 (CharQueue.expand));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<antlr.MakeGrammar: void oneOrMoreSubRule()> $r24 = $r23.block,$r23 (MakeGrammar.oneOrMoreSubRule));BackwardQuery: (<antlr.MakeGrammar: void synPred()> $r13.block = r1,$r13 (MakeGrammar.synPred));true;-1;true;true;-1;true;true;10;false
BackwardQuery: (<antlr.DefineGrammarSymbols: void startLexer(java.lang.String,antlr.Token,java.lang.String,java.lang.String)> r0.grammar = r6,r0 (DefineGrammarSymbols.startLexer));BackwardQuery: (<antlr.DefineGrammarSymbols: void defineToken(antlr.Token,antlr.Token)> $r8 = r0.grammar,r0 (DefineGrammarSymbols.defineToken));true;-1;true;true;277;false;true;3;false
BackwardQuery: (<antlr.ANTLRLexer: void mASSIGN(boolean)> r0._returnToken = r6,r0 (ANTLRLexer.mASSIGN));BackwardQuery: (<antlr.ANTLRLexer: void mCARET(boolean)> r0._returnToken = r6,r0 (ANTLRLexer.mCARET));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<antlr.ANTLRParser: void classDef()> $r2.guessing = $i4,$r2 (ANTLRParser.classDef));BackwardQuery: (<antlr.ANTLRParser: void elementNoOptionSpec()> $i13 = $r18.guessing,$r18 (ANTLRParser.elementNoOptionSpec));true;-1;true;true;295;false;true;5;false
BackwardQuery: (<antlr.MakeGrammar: void refToken(antlr.Token,antlr.Token,antlr.Token,antlr.Token,boolean,int,boolean)> $r17 = r0.tool,r0 (MakeGrammar.refToken));BackwardQuery: (<antlr.DefineGrammarSymbols: void <init>(antlr.Tool,java.lang.String[],antlr.LLkAnalyzer)> r0.tool = r1,r0 (DefineGrammarSymbols.<init>));true;-1;true;true;237;false;true;-1;true
BackwardQuery: (<antlr.DefineGrammarSymbols: void defineRuleName(antlr.Token,java.lang.String,boolean,java.lang.String)> $r19 = r0.grammar,r0 (DefineGrammarSymbols.defineRuleName));BackwardQuery: (<antlr.DefineGrammarSymbols: void startLexer(java.lang.String,antlr.Token,java.lang.String,java.lang.String)> r0.grammar = r6,r0 (DefineGrammarSymbols.startLexer));true;-1;true;true;254;false;true;7;false
BackwardQuery: (<antlr.ANTLRParser: void classDef()> $r2.guessing = $i4,$r2 (ANTLRParser.classDef));BackwardQuery: (<antlr.ANTLRParser: void lexerSpec(java.lang.String)> $i7 = $r20.guessing,$r20 (ANTLRParser.lexerSpec));true;-1;true;true;253;false;true;1;false
BackwardQuery: (<antlr.ANTLRLexer: void mCOMMENT(boolean)> r0._returnToken = r8,r0 (ANTLRLexer.mCOMMENT));BackwardQuery: (<antlr.ANTLRLexer: void mNOT_OP(boolean)> r0._returnToken = r6,r0 (ANTLRLexer.mNOT_OP));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<antlr.MakeGrammar: void refCharRange(antlr.Token,antlr.Token,antlr.Token,int,boolean)> $r6 = r0.grammar,r0 (MakeGrammar.refCharRange));BackwardQuery: (<antlr.DefineGrammarSymbols: void startTreeWalker(java.lang.String,antlr.Token,java.lang.String,java.lang.String)> r0.grammar = $r7,r0 (DefineGrammarSymbols.startTreeWalker));true;-1;true;true;319;false;true;454;false
BackwardQuery: (<antlr.MakeGrammar: void endExceptionSpec()> $r9 = r0.currentExceptionSpec,r0 (MakeGrammar.endExceptionSpec));BackwardQuery: (<antlr.MakeGrammar: void reset()> r0.currentExceptionSpec = varReplacer2404,r0 (MakeGrammar.reset));true;-1;true;true;255;false;true;126;false
BackwardQuery: (<antlr.DefineGrammarSymbols: void endOptions()> $r60 = r0.grammar,r0 (DefineGrammarSymbols.endOptions));BackwardQuery: (<antlr.DefineGrammarSymbols: void reset()> r0.grammar = varReplacer2407,r0 (DefineGrammarSymbols.reset));true;-1;true;true;253;false;true;1;false
BackwardQuery: (<antlr.ANTLRParser: void exceptionGroup()> $r7 = r0.behavior,r0 (ANTLRParser.exceptionGroup));BackwardQuery: (<antlr.ANTLRParser: void <init>(antlr.TokenBuffer,antlr.ANTLRGrammarParseBehavior,antlr.Tool)> r0.behavior = r2,r0 (ANTLRParser.<init>));true;444;false;true;222;false;true;4;false
BackwardQuery: (<antlr.ANTLRParser: void <init>(antlr.TokenBuffer,antlr.ANTLRGrammarParseBehavior,antlr.Tool)> r0.behavior = r2,r0 (ANTLRParser.<init>));BackwardQuery: (<antlr.ANTLRParser: void rule()> $r26 = r0.behavior,r0 (ANTLRParser.rule));true;449;false;true;222;false;true;0;false
BackwardQuery: (<antlr.Tool: void processArguments(java.lang.String[])> r0.grammarFile = $r7,r0 (Tool.processArguments));BackwardQuery: (<antlr.Tool: java.io.Reader getGrammarReader()> $r5 = r0.grammarFile,r0 (Tool.getGrammarReader));true;-1;true;true;227;false;true;0;false
BackwardQuery: (<antlr.preprocessor.PreprocessorLexer: void mBANG(boolean)> r0._returnToken = r6,r0 (PreprocessorLexer.mBANG));BackwardQuery: (<antlr.CharScanner: void <init>()> r0._returnToken = varReplacer1661,r0 (CharScanner.<init>));true;-1;true;true;767;false;true;289;false
BackwardQuery: (<antlr.MakeGrammar: void oneOrMoreSubRule()> $r12 = r0.blocks,r0 (MakeGrammar.oneOrMoreSubRule));BackwardQuery: (<antlr.MakeGrammar: void reset()> r0.blocks = $r1,r0 (MakeGrammar.reset));true;-1;true;true;257;false;true;914;false
BackwardQuery: (<antlr.MakeGrammar: void zeroOrMoreSubRule()> $r4 = $r3.block,$r3 (MakeGrammar.zeroOrMoreSubRule));BackwardQuery: (<antlr.MakeGrammar: void beginTree(antlr.Token)> $r5.block = $r6,$r5 (MakeGrammar.beginTree));true;-1;true;true;-1;true;true;8;false
BackwardQuery: (<antlr.MakeGrammar: void synPred()> $r22 = $r21.block,$r21 (MakeGrammar.synPred));BackwardQuery: (<antlr.MakeGrammar: void beginSubRule(antlr.Token,antlr.Token,boolean)> $r5.block = $r6,$r5 (MakeGrammar.beginSubRule));true;-1;true;true;-1;true;true;18;false
BackwardQuery: (<antlr.DefineGrammarSymbols: void endOptions()> $r131 = r0.grammar,r0 (DefineGrammarSymbols.endOptions));BackwardQuery: (<antlr.DefineGrammarSymbols: void startTreeWalker(java.lang.String,antlr.Token,java.lang.String,java.lang.String)> r0.grammar = $r7,r0 (DefineGrammarSymbols.startTreeWalker));false;0;false;true;398;false;true;0;false
BackwardQuery: (<antlr.ANTLRLexer: void mRANGE(boolean)> r0._returnToken = r6,r0 (ANTLRLexer.mRANGE));BackwardQuery: (<antlr.ANTLRLexer: void mQUESTION(boolean)> r0._returnToken = r6,r0 (ANTLRLexer.mQUESTION));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<antlr.ANTLRParser: void grammar()> $r6 = r0.inputState,r0 (ANTLRParser.grammar));BackwardQuery: (<antlr.Parser: void <init>(antlr.ParserSharedInputState)> r0.inputState = r1,r0 (Parser.<init>));true;397;false;true;234;false;true;1;false
BackwardQuery: (<antlr.MakeGrammar: void oneOrMoreSubRule()> $r13.block = r1,$r13 (MakeGrammar.oneOrMoreSubRule));BackwardQuery: (<antlr.MakeGrammar: void setSubruleOption(antlr.Token,antlr.Token)> $r4 = $r3.block,$r3 (MakeGrammar.setSubruleOption));true;-1;true;true;-1;true;true;9;false
BackwardQuery: (<antlr.MakeGrammar: void zeroOrMoreSubRule()> $r14.blockEnd = $r15,$r14 (MakeGrammar.zeroOrMoreSubRule));BackwardQuery: (<antlr.MakeGrammar: void beginSubRule(antlr.Token,antlr.Token,boolean)> $r9.blockEnd = $r10,$r9 (MakeGrammar.beginSubRule));true;-1;true;true;-1;true;true;8;false
BackwardQuery: (<antlr.preprocessor.PreprocessorLexer: void mWS(boolean)> r0._returnToken = r8,r0 (PreprocessorLexer.mWS));BackwardQuery: (<antlr.preprocessor.PreprocessorLexer: void mDIGIT(boolean)> r0._returnToken = r6,r0 (PreprocessorLexer.mDIGIT));true;-1;true;true;-1;true;true;14;false
BackwardQuery: (<antlr.MakeGrammar: void setBlock(antlr.AlternativeBlock,antlr.AlternativeBlock)> r0.hasAnAction = $z1,r0 (MakeGrammar.setBlock));BackwardQuery: (<antlr.AlternativeBlock: void <init>(antlr.Grammar)> r0.hasAnAction = varReplacer2244,r0 (AlternativeBlock.<init>));true;-1;true;true;226;false;true;0;false
BackwardQuery: (<antlr.TokenRefElement: void <init>(antlr.Grammar,antlr.Token,boolean,int)> r0.tokenType = $i1,r0 (TokenRefElement.<init>));BackwardQuery: (<antlr.GrammarAtom: void <init>(antlr.Grammar,antlr.Token,int)> r0.tokenType = varReplacer2150,r0 (GrammarAtom.<init>));true;103;false;true;225;false;true;0;false
BackwardQuery: (<antlr.ANTLRLexer: void mESC(boolean)> r0._returnToken = r14,r0 (ANTLRLexer.mESC));BackwardQuery: (<antlr.ANTLRLexer: void mNOT_OP(boolean)> r0._returnToken = r6,r0 (ANTLRLexer.mNOT_OP));true;-1;true;true;-1;true;true;1;false
BackwardQuery: (<antlr.MakeGrammar: void refCharLiteral(antlr.Token,antlr.Token,boolean,int,boolean)> $r12 = r0.grammar,r0 (MakeGrammar.refCharLiteral));BackwardQuery: (<antlr.DefineGrammarSymbols: void startLexer(java.lang.String,antlr.Token,java.lang.String,java.lang.String)> r0.grammar = r6,r0 (DefineGrammarSymbols.startLexer));true;-1;true;true;381;false;true;909;false
BackwardQuery: (<antlr.DefineGrammarSymbols: void reset()> r0.grammar = varReplacer2407,r0 (DefineGrammarSymbols.reset));BackwardQuery: (<antlr.DefineGrammarSymbols: void defineRuleName(antlr.Token,java.lang.String,boolean,java.lang.String)> $r7 = r0.grammar,r0 (DefineGrammarSymbols.defineRuleName));true;-1;true;true;316;false;true;32;false
BackwardQuery: (<antlr.ANTLRLexer: void mACTION(boolean)> r0._returnToken = r16,r0 (ANTLRLexer.mACTION));BackwardQuery: (<antlr.ANTLRLexer: void mML_COMMENT(boolean)> r0._returnToken = r7,r0 (ANTLRLexer.mML_COMMENT));true;-1;true;true;-1;true;true;1;false
BackwardQuery: (<antlr.ANTLRLexer: void mSEMI(boolean)> r0._returnToken = r6,r0 (ANTLRLexer.mSEMI));BackwardQuery: (<antlr.ANTLRLexer: antlr.Token nextToken()> $r15 = r0._returnToken,r0 (ANTLRLexer.nextToken));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<antlr.ANTLRParser: void classDef()> $r2.guessing = $i4,$r2 (ANTLRParser.classDef));BackwardQuery: (<antlr.ANTLRParser: void treeParserSpec(java.lang.String)> $i3 = $r4.guessing,$r4 (ANTLRParser.treeParserSpec));true;-1;true;true;253;false;true;0;false
BackwardQuery: (<antlr.MakeGrammar: void setBlock(antlr.AlternativeBlock,antlr.AlternativeBlock)> $r3 = r1.initAction,r1 (MakeGrammar.setBlock));BackwardQuery: (<antlr.AlternativeBlock: void setInitAction(java.lang.String)> r0.initAction = r1,r0 (AlternativeBlock.setInitAction));true;-1;true;true;-1;true;true;13;false
BackwardQuery: (<antlr.ANTLRParser: void classDef()> $r8.guessing = $i14,$r8 (ANTLRParser.classDef));BackwardQuery: (<antlr.ANTLRParser: void classDef()> $i24 = $r39.guessing,$r39 (ANTLRParser.classDef));true;-1;true;true;253;false;true;0;false
BackwardQuery: (<antlr.DefineGrammarSymbols: void _refStringLiteral(antlr.Token,antlr.Token,int,boolean)> $r6 = r0.grammar,r0 (DefineGrammarSymbols._refStringLiteral));BackwardQuery: (<antlr.DefineGrammarSymbols: void startLexer(java.lang.String,antlr.Token,java.lang.String,java.lang.String)> r0.grammar = r6,r0 (DefineGrammarSymbols.startLexer));true;-1;true;true;254;false;true;792;false
BackwardQuery: (<antlr.DefineGrammarSymbols: void defineToken(antlr.Token,antlr.Token)> $r3 = r0.grammar,r0 (DefineGrammarSymbols.defineToken));BackwardQuery: (<antlr.DefineGrammarSymbols: void startLexer(java.lang.String,antlr.Token,java.lang.String,java.lang.String)> r0.grammar = r6,r0 (DefineGrammarSymbols.startLexer));true;-1;true;true;249;false;true;2;false
BackwardQuery: (<antlr.BlockWithImpliedExitPath: void <init>(antlr.Grammar)> $r2 = r0.grammar,r0 (BlockWithImpliedExitPath.<init>));BackwardQuery: (<antlr.GrammarElement: void <init>(antlr.Grammar)> r0.grammar = r1,r0 (GrammarElement.<init>));true;-1;true;true;229;false;true;0;false
BackwardQuery: (<antlr.preprocessor.PreprocessorLexer: void mBANG(boolean)> r0._returnToken = r6,r0 (PreprocessorLexer.mBANG));BackwardQuery: (<antlr.preprocessor.PreprocessorLexer: void mASSIGN_RHS(boolean)> r0._returnToken = r9,r0 (PreprocessorLexer.mASSIGN_RHS));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<antlr.ANTLRLexer: void mWS_LOOP(boolean)> r0._returnToken = r6,r0 (ANTLRLexer.mWS_LOOP));BackwardQuery: (<antlr.ANTLRLexer: void mOR(boolean)> r0._returnToken = r6,r0 (ANTLRLexer.mOR));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<antlr.MakeGrammar: void beginTree(antlr.Token)> $r9 = r0.grammar,r0 (MakeGrammar.beginTree));BackwardQuery: (<antlr.DefineGrammarSymbols: void abortGrammar()> r0.grammar = varReplacer2447,r0 (DefineGrammarSymbols.abortGrammar));true;-1;true;true;247;false;true;288;false
BackwardQuery: (<antlr.ANTLRLexer: void mACTION(boolean)> r0._returnToken = r16,r0 (ANTLRLexer.mACTION));BackwardQuery: (<antlr.ANTLRLexer: antlr.Token nextToken()> $r3 = r0._returnToken,r0 (ANTLRLexer.nextToken));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<antlr.DefineGrammarSymbols: void defineToken(antlr.Token,antlr.Token)> $r27 = r0.grammar,r0 (DefineGrammarSymbols.defineToken));BackwardQuery: (<antlr.DefineGrammarSymbols: void abortGrammar()> r0.grammar = varReplacer2447,r0 (DefineGrammarSymbols.abortGrammar));true;-1;true;true;254;false;true;25;false
BackwardQuery: (<antlr.MakeGrammar: void synPred()> $r13.block = r1,$r13 (MakeGrammar.synPred));BackwardQuery: (<antlr.MakeGrammar: void synPred()> $r22 = $r21.block,$r21 (MakeGrammar.synPred));true;-1;true;true;-1;true;true;8;false
BackwardQuery: (<antlr.GrammarAtom: void setOption(antlr.Token,antlr.Token)> $r11 = r0.grammar,r0 (GrammarAtom.setOption));BackwardQuery: (<antlr.GrammarElement: void <init>(antlr.Grammar,antlr.Token)> r0.grammar = r1,r0 (GrammarElement.<init>));false;0;false;true;-1;true;true;0;false
BackwardQuery: (<antlr.ANTLRLexer: void mSEMI(boolean)> r0._returnToken = r6,r0 (ANTLRLexer.mSEMI));BackwardQuery: (<antlr.ANTLRLexer: int mINTERNAL_RULE_REF(boolean)> r0._returnToken = r6,r0 (ANTLRLexer.mINTERNAL_RULE_REF));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<antlr.DefineGrammarSymbols: void setFileOption(antlr.Token,antlr.Token,java.lang.String)> $r12 = r0.tool,r0 (DefineGrammarSymbols.setFileOption));BackwardQuery: (<antlr.DefineGrammarSymbols: void <init>(antlr.Tool,java.lang.String[],antlr.LLkAnalyzer)> r0.tool = r1,r0 (DefineGrammarSymbols.<init>));true;-1;true;true;232;false;true;1;false
BackwardQuery: (<antlr.MakeGrammar: void endExceptionSpec()> $r16 = $r15.block,$r15 (MakeGrammar.endExceptionSpec));BackwardQuery: (<antlr.MakeGrammar: void beginSubRule(antlr.Token,antlr.Token,boolean)> $r5.block = $r6,$r5 (MakeGrammar.beginSubRule));true;-1;true;true;-1;true;true;2;false
BackwardQuery: (<antlr.ANTLRParser: int ast_type_spec()> $i1 = $r1.guessing,$r1 (ANTLRParser.ast_type_spec));BackwardQuery: (<antlr.ANTLRParser: void classDef()> $r2.guessing = $i4,$r2 (ANTLRParser.classDef));true;-1;true;true;248;false;true;488;false
BackwardQuery: (<antlr.MakeGrammar: void refRule(antlr.Token,antlr.Token,antlr.Token,antlr.Token,int)> $r11 = r0.lastRuleRef,r0 (MakeGrammar.refRule));BackwardQuery: (<antlr.MakeGrammar: void reset()> r0.lastRuleRef = varReplacer2400,r0 (MakeGrammar.reset));true;-1;true;true;250;false;true;-1;true
BackwardQuery: (<antlr.MakeGrammar: void endExceptionSpec()> $r1 = r0.currentExceptionSpec,r0 (MakeGrammar.endExceptionSpec));BackwardQuery: (<antlr.MakeGrammar: void beginExceptionSpec(antlr.Token)> r0.currentExceptionSpec = $r2,r0 (MakeGrammar.beginExceptionSpec));true;-1;true;true;250;false;true;0;false
BackwardQuery: (<antlr.preprocessor.PreprocessorLexer: void mDIGIT(boolean)> r0._returnToken = r6,r0 (PreprocessorLexer.mDIGIT));BackwardQuery: (<antlr.preprocessor.PreprocessorLexer: void mELEMENT(boolean)> r0._returnToken = r10,r0 (PreprocessorLexer.mELEMENT));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<antlr.ANTLRLexer: void mWS(boolean)> r0._returnToken = r8,r0 (ANTLRLexer.mWS));BackwardQuery: (<antlr.ANTLRLexer: void mSTRING_LITERAL(boolean)> r0._returnToken = r7,r0 (ANTLRLexer.mSTRING_LITERAL));true;-1;true;true;-1;true;true;0;false
